,educ,docc03,wageotc,count,wbhaom,female,region,age,citistat
15822,Some college,Community and social service occupations,35.96075737663931,20849.446166992188,Black,Female,South,65+ yr,"Native, born in US"
15823,Less than high school,Management occupations,50.0,3793.68994140625,White,Male,South,65+ yr,"Native, born in US"
15824,High school,Healthcare support occupations,17.0,3860.08447265625,Asian,Female,South,25-35 yr,"Native, born in US"
15825,Some college,Production occupations,13.935482753303765,14145.75634765625,Asian,Male,South,25-35 yr,"Foreign born, naturalized US citizen"
15826,High school,Protective service occupations,25.64102554321289,6355.39501953125,Black,Male,South,35-45 yr,"Foreign born, not a US citizen"
15827,Advanced,"Life, physical, and social science occupations",62.66245241849962,6693.445068359375,White,Male,South,35-45 yr,"Foreign born, naturalized US citizen"
15828,Advanced,Business and financial operations occupations,27.02762743934664,54081.07568359375,Black,Male,South,25-35 yr,"Native, born in US"
15829,College,Management occupations,74.5235007766969,21683.316650390625,Multiple races,Female,South,35-45 yr,"Native, born in US"
15830,Some college,Personal care and service occupations,20.0,2584.98046875,White,Female,South,<25 yr,"Native, born abroad with American parent(s)"
15831,Advanced,"Arts, design, entertainment, sports, and media occupations",26.899999618530273,1824.9798583984375,Black,Female,South,45-55 yr,"Native, born in US"
15832,Advanced,"Installation, maintenance, and repair occupations",41.625242138886435,18669.121948242188,White,Male,South,45-55 yr,"Native, born in US"
15833,Advanced,Office and administrative support occupations,23.0,2111.88037109375,Black,Female,South,45-55 yr,"Foreign born, not a US citizen"
15834,Advanced,Legal occupations,83.97456234897084,3109.945556640625,Asian,Female,South,45-55 yr,"Native, born in US"
15835,Less than high school,"Arts, design, entertainment, sports, and media occupations",3.3333332538604736,2151.56982421875,Black,Male,South,<25 yr,"Native, born in US"
15836,Advanced,Legal occupations,33.653751373291016,3002.6083984375,Black,Female,South,25-35 yr,"Foreign born, naturalized US citizen"
15837,College,Architecture and engineering occupations,55.474693259121246,33718.82238769531,Asian,Male,South,45-55 yr,"Foreign born, naturalized US citizen"
15838,Advanced,Legal occupations,124.54420471191406,2023.6800537109375,White,Male,South,25-35 yr,"Foreign born, not a US citizen"
15839,Advanced,"Life, physical, and social science occupations",55.28824996948242,2014.5230712890625,White,Male,South,25-35 yr,"Foreign born, naturalized US citizen"
15840,Some college,Community and social service occupations,20.66208482206058,64620.789794921875,Black,Female,South,<25 yr,"Native, born in US"
15841,College,Business and financial operations occupations,140.1122283935547,1026.085693359375,Multiple races,Male,South,45-55 yr,"Native, born in Puerto Rico or other US island areas"
15842,College,"Arts, design, entertainment, sports, and media occupations",73.80532558626692,6375.0052490234375,White,Male,South,45-55 yr,"Foreign born, not a US citizen"
15843,Some college,Personal care and service occupations,12.0,1101.9287109375,Black,Male,South,65+ yr,"Native, born in US"
15844,Advanced,Community and social service occupations,34.34757493572008,24452.18603515625,Black,Male,South,45-55 yr,"Native, born in US"
15845,Advanced,Management occupations,15.876492832781354,17082.491455078125,White,Female,South,25-35 yr,"Native, born abroad with American parent(s)"
15846,Advanced,Business and financial operations occupations,37.5,3002.6083984375,Black,Female,South,25-35 yr,"Foreign born, naturalized US citizen"
15847,Advanced,"Life, physical, and social science occupations",40.96639616312484,19547.01953125,White,Female,South,45-55 yr,"Foreign born, naturalized US citizen"
15848,Advanced,Computer and mathematical science occupations,47.73999026796085,18036.09033203125,White,Female,South,<25 yr,"Native, born in US"
15849,Advanced,"Life, physical, and social science occupations",43.63437203334528,11292.182006835938,Black,Female,South,45-55 yr,"Native, born in US"
15850,College,Office and administrative support occupations,31.25,2417.395751953125,Black,Female,South,35-45 yr,"Native, born abroad with American parent(s)"
15851,College,Office and administrative support occupations,16.826749801635742,1818.70654296875,Hispanic,Female,South,25-35 yr,"Native, born abroad with American parent(s)"
15852,College,Computer and mathematical science occupations,35.76391301971718,35854.798095703125,Hispanic,Female,South,45-55 yr,"Foreign born, not a US citizen"
15853,Advanced,"Life, physical, and social science occupations",36.34600067138672,1767.0775146484375,Asian,Male,South,<25 yr,"Foreign born, not a US citizen"
15854,Advanced,Management occupations,28.0,1864.25732421875,Asian,Female,South,<25 yr,"Foreign born, not a US citizen"
15855,Advanced,Business and financial operations occupations,38.46149826049805,2018.328369140625,Asian,Female,South,<25 yr,"Foreign born, not a US citizen"
15856,Advanced,"Arts, design, entertainment, sports, and media occupations",46.634498596191406,2139.355712890625,Asian,Male,South,35-45 yr,"Foreign born, naturalized US citizen"
15857,College,"Life, physical, and social science occupations",121.42476654052734,1251.832275390625,Black,Female,South,65+ yr,"Native, born in US"
15858,College,Building and grounds cleaning and maintenance occupations,21.625,1171.03125,Asian,Female,South,45-55 yr,"Foreign born, not a US citizen"
15859,College,Healthcare practitioner and technical occupations,44.099998474121094,1288.3311767578125,White,Female,South,55-65 yr,"Native, born abroad with American parent(s)"
15860,Less than high school,Business and financial operations occupations,41.666500091552734,2267.07763671875,White,Female,South,<25 yr,"Native, born in US"
15861,Advanced,Business and financial operations occupations,140.1122283935547,1202.6356201171875,White,Male,South,45-55 yr,"Foreign born, not a US citizen"
15862,Advanced,"Installation, maintenance, and repair occupations",27.43000030517578,24597.435546875,Hispanic,Male,South,25-35 yr,"Foreign born, not a US citizen"
15863,Advanced,Community and social service occupations,9.61533260345459,13734.2822265625,White,Female,South,55-65 yr,"Native, born abroad with American parent(s)"
15864,High school,Healthcare support occupations,14.422999382019043,25045.869140625,Hispanic,Male,South,35-45 yr,"Native, born in Puerto Rico or other US island areas"
15865,College,Computer and mathematical science occupations,38.45000076293945,12784.615234375,Asian,Male,South,55-65 yr,"Native, born in US"
15866,College,Healthcare practitioner and technical occupations,41.82500076293945,15326.7939453125,Asian,Female,South,55-65 yr,"Native, born in US"
15867,College,Architecture and engineering occupations,24.146144662398324,36087.255859375,Asian,Female,South,25-35 yr,"Native, born in US"
15868,Less than high school,Building and grounds cleaning and maintenance occupations,15.733262536342782,55986.477294921875,Hispanic,Male,South,65+ yr,"Foreign born, naturalized US citizen"
15869,Some college,Healthcare support occupations,13.0,13445.2236328125,White,Female,South,35-45 yr,"Foreign born, not a US citizen"
15870,Some college,Sales and related occupations,24.0,15724.87890625,Native American,Male,South,45-55 yr,"Foreign born, naturalized US citizen"
15871,Some college,Sales and related occupations,17.0,27877.83984375,Native American,Male,South,25-35 yr,"Native, born in US"
15872,Less than high school,Healthcare support occupations,11.228273163788371,59703.1201171875,Hispanic,Female,South,55-65 yr,"Foreign born, naturalized US citizen"
15873,College,"Arts, design, entertainment, sports, and media occupations",12.449999809265137,16976.248046875,Hispanic,Female,South,<25 yr,"Native, born in US"
15874,Some college,Transportation and material moving occupations,14.104887141121534,73591.1845703125,Hispanic,Male,South,35-45 yr,"Native, born in Puerto Rico or other US island areas"
15875,College,Protective service occupations,19.0,14598.2265625,White,Female,South,55-65 yr,"Native, born in US"
15876,College,"Installation, maintenance, and repair occupations",27.0,15043.548828125,White,Female,South,65+ yr,"Native, born in US"
15877,College,"Life, physical, and social science occupations",19.230749130249023,26706.55859375,Hispanic,Male,South,<25 yr,"Native, born in US"
15878,College,Healthcare practitioner and technical occupations,21.676714948373814,38339.763671875,Hispanic,Female,South,65+ yr,"Foreign born, not a US citizen"
15879,Some college,"Arts, design, entertainment, sports, and media occupations",20.0,28658.791015625,Black,Female,South,<25 yr,"Native, born in US"
15880,High school,Food preparation and serving related occupations,28.0,18551.80078125,Black,Male,South,45-55 yr,"Foreign born, naturalized US citizen"
15881,College,Sales and related occupations,30.755556106567383,30955.58203125,Black,Male,South,25-35 yr,"Foreign born, naturalized US citizen"
15882,Advanced,Healthcare practitioner and technical occupations,75.7662893541302,20467.57177734375,White,Female,South,55-65 yr,"Foreign born, naturalized US citizen"
15883,Advanced,"Life, physical, and social science occupations",64.10244750976562,16754.486328125,Hispanic,Female,South,35-45 yr,"Native, born in Puerto Rico or other US island areas"
15884,Advanced,Architecture and engineering occupations,36.733333587646484,18122.708984375,Hispanic,Male,South,35-45 yr,"Foreign born, naturalized US citizen"
15885,Less than high school,"Installation, maintenance, and repair occupations",14.749084981148739,44918.08203125,Hispanic,Male,South,<25 yr,"Foreign born, not a US citizen"
15886,Less than high school,Food preparation and serving related occupations,19.239999771118164,12263.35546875,Black,Male,South,45-55 yr,"Foreign born, naturalized US citizen"
15887,High school,Management occupations,38.45000076293945,16437.48828125,White,Male,South,45-55 yr,"Foreign born, naturalized US citizen"
15888,Some college,"Education, training, and library occupations",19.100000381469727,18440.5234375,Hispanic,Female,South,45-55 yr,"Foreign born, naturalized US citizen"
15889,College,Office and administrative support occupations,18.0,15089.29296875,White,Female,South,35-45 yr,"Foreign born, naturalized US citizen"
15890,College,Transportation and material moving occupations,40.11260291342427,55278.3017578125,Hispanic,Male,South,55-65 yr,"Foreign born, naturalized US citizen"
15891,Some college,"Arts, design, entertainment, sports, and media occupations",15.0,26436.40234375,Hispanic,Male,South,<25 yr,"Native, born in US"
15892,Some college,Food preparation and serving related occupations,11.75,30001.564453125,Black,Female,South,<25 yr,"Foreign born, naturalized US citizen"
15893,Less than high school,Construction and extraction occupations,11.0,16120.3369140625,Hispanic,Female,South,35-45 yr,"Native, born in US"
15894,Advanced,"Arts, design, entertainment, sports, and media occupations",20.0,18329.607421875,Hispanic,Female,South,45-55 yr,"Foreign born, not a US citizen"
15895,High school,Food preparation and serving related occupations,25.859646018857294,70962.53515625,Hispanic,Female,South,35-45 yr,"Foreign born, naturalized US citizen"
15896,High school,Transportation and material moving occupations,13.782872354993989,51533.14599609375,Asian,Male,South,55-65 yr,"Foreign born, naturalized US citizen"
15897,Some college,Personal care and service occupations,12.5,17804.498046875,Hispanic,Female,South,35-45 yr,"Foreign born, naturalized US citizen"
